"SampleID","avg_NPOC","avg_TN","SRP_uM","SRP_mgL","Q..L.s.","Date","Site","month_year","mean_slope","area_km2","Low","Moderate","High","pct_burned","Moderate_High","Fluoride_mgL","Chloride_mgL","Sulfate_mgL","Bromide_mgL","NitrateN_mgL","time_since","biome_type","ignition_date","burn_period","z_pct_burn","z_mean_slope","z_time_since","z_mod_high"
"R255",1.32233333333333,0.266533333333333,0.3465032992,0.010731207176224,4.21050170665724,2025-07-14,"santiago","07.25",30.2474959955051,32.6311030982699,NA,NA,NA,23.7980499870094,23.7980499870094,0.224,28.6965,174.914666666667,0.0148333333333333,0.141166666666667,0.312328767123288,"coastal",2024-09-09,"24_25_burn",-0.52194864979834,1.04617070222813,-0.803292121347416,-0.257051414894911
"R256",1.557,0.325266666666667,0.5875497299,0.018196415135003,149.554776526354,2026-01-17,"arroyohondo","01.26",25.4879696439283,11.2736402730906,20.816,55.765,18.812,95.393,74.577,0.500333333333333,29.506,265.616333333333,0.009,0.201333333333333,3.22739726027397,"montane",2021-10-11,"older_burn",1.51726529411076,0.283158611907176,-0.618116178453524,1.46914739780633
"R257",4.15733333333333,0.2685,0.7157383108,0.022166415485476,0.476633700783229,2025-07-16,"topanga","07.25",22.6053601073068,50.5116383921508,NA,NA,NA,18.5553946879625,18.5553946879625,0.949,154.7585,639.362,0.158,0.0012,0,"coastal",2025-01-07,"24_25_burn",-0.671273368748286,-0.178960045632785,-0.82313240094319,-0.435272219978539
"R258",0.830833333333333,0.0776033333333333,0.1749395565,0.005417878064805,14.451938762101,2025-07-15,"forsee","07.25",28.2041879316069,7.35221658837777,39.679,26.075,6.181,71.936,32.256,0.319466666666667,0.6803,7.25833333333333,0.01715,0.0752666666666667,4.32602739726027,"montane",2020-09-05,"older_burn",0.84914775965342,0.71860265409912,-0.548327124787687,0.0304713335387553
"R259",2.46533333333333,0.173833333333333,0.1445695772,0.004477319805884,13.308896,2025-07-21,"deep","07.25",16.2061012581587,349.285051847973,0.376,0.335,0.021,0.732,0.356,3.66351666666667,13.4036166666667,102.35585,2.66208,0.0012,40,"montane",2016-08-07,"older_burn",-1.17893089164472,-1.20484193183681,1.71781568763841,-1.05394931933182
"R260",1.17566666666667,0.313966666666667,0.4778574824,0.014799246229928,22.936608,2025-07-21,"waterman","07.25",26.7884926871036,0.0918231790665108,NA,NA,NA,0.871002977673382,0.871002977673382,0.214166666666667,12.7842333333333,31.9345,0.0180666666666667,0.5819,40,"montane",2021-06-28,"older_burn",-1.17497171840324,0.491648854923686,1.71781568763841,-1.0364421135237
"R261",3.866,0.602633333333333,0.1702001027,0.005271097180619,5.39121091180592,2025-07-17,"refugio","07.25",19.1964115614845,20.5083890270747,19.29,16.247,1.053,36.59,17.3,2.06566666666667,247.724333333333,1306.13133333333,0.269,0.244,3.22739726027397,"montane",2021-10-11,"older_burn",-0.157600007449326,-0.725457483320619,-0.618116178453524,-0.477948581330596
"R262",2.181,0.19925,2.109616675,0.06533482842475,NA,2025-07-22,"pine","07.25",24.3895461968214,3.40247477641918,16.501,35.07,35.53,87.101,70.6,0.72775,16.4544,21.0966,1.8929,0.5595,4.39178082191781,"montane",2020-08-12,"older_burn",1.28108715557129,0.10706748255416,-0.544150223820156,1.33395175716475
"R263",3.8355,0.4579,0.3585544727,0.011104432019519,2.39922651453309,2025-10-12,"refugio","10.25",19.1964115614845,20.5083890270747,19.29,16.247,1.053,36.59,17.3,2.02333333333333,274.210333333333,1444.09533333333,0.319,0.134,3.22739726027397,"montane",2021-10-11,"older_burn",-0.157600007449326,-0.725457483320619,-0.618116178453524,-0.477948581330596
"R264",2.728,10.3166666666667,2.491050084,0.07714782110148,0.637128,2025-07-14,"diamond","07.25",15.2089878478731,26.5934306170268,NA,NA,NA,0.0046018310315058,0.0046018310315058,0.563,219.515666666667,338.089666666667,0.158333333333333,12.503,40,"coastal",2021-06-04,"older_burn",-1.19964911951785,-1.36469178479896,1.71781568763841,-1.06589488145753
"R265",3.8515,0.2753,0.6156623504,0.019067062991888,NA,2025-07-17,"mission","07.25",29.5379031390704,7.20583457216083,28.249,42.815,9.139,80.203,51.954,0.9145,106.997,467.5215,0.0335,0.0065,15.6712328767123,"montane",2009-05-05,"older_burn",1.0846138319286,0.932414019594013,0.172362329651791,0.700092588091876
"R266",0.7643,0.524133333333333,0.09755877688,0.0030213953199736,9.37265374204033,2025-07-15,"mill","07.25",30.0830872411107,107.807914238451,10.913,11.495,6.75,29.158,18.245,0.709966666666667,3.26626666666667,34.6020666666667,0.528166666666667,0.699233333333333,4.32602739726027,"montane",2020-09-05,"older_burn",-0.369283066497241,1.01981390575488,-0.548327124787687,-0.445823894278474
"R267",1.4235,0.09356,0.4512378555,0.013974836384835,0.357818820042402,2025-10-12,"rattlesnake","10.25",29.582816675731,5.70886057411786,2.92,6.885,0.907,10.712,7.792,0.313333333333333,21.6053333333333,299.374,0.016,0.0012,7.08219178082192,"montane",2017-12-04,"older_burn",-0.894674038940439,0.939614225866578,-0.373245359231996,-0.801167125766126
"R268",1.33233333333333,0.0802,2.41760008,0.0748730744776,7.85335849264852,2025-10-12,"sedgwick","10.25",17.3266080582131,23.5363374873592,NA,NA,NA,58.1576370364535,58.1576370364535,0.1755,27.5539,27.5503,0.025,0.0012,0.493150684931507,"montane",2024-07-05,"24_25_burn",0.45670346191445,-1.02521056254203,-0.791805643686705,0.910981369447454
"R269",4.47066666666667,0.137566666666667,3.120097993,0.09662943484321,13.0868028960279,2025-11-14,"sedgwick","11.25",17.3266080582131,23.5363374873592,NA,NA,NA,58.1576370364535,58.1576370364535,0.2306,32.81445,39.5182,0.42075,0.0012,0.493150684931507,"montane",2024-07-05,"24_25_burn",0.45670346191445,-1.02521056254203,-0.791805643686705,0.910981369447454
"R270",9.18566666666667,0.976933333333333,3.992164368,0.12363733047696,NA,2025-11-14,"mission","11.25",29.5379031390704,7.20583457216083,28.249,42.815,9.139,80.203,51.954,0.509333333333333,58.572,242.661333333333,0.0163333333333333,2.50666666666667,15.6712328767123,"montane",2009-05-05,"older_burn",1.0846138319286,0.932414019594013,0.172362329651791,0.700092588091876
"R271",11.7566666666667,0.9914,1.311718808,0.04062393148376,256.127060152245,2025-11-14,"arroyohondo","11.25",25.4879696439283,11.2736402730906,20.816,55.765,18.812,95.393,74.577,0.2267,13.3088333333333,86.6354333333333,0.549,1.17856666666667,3.22739726027397,"montane",2021-10-11,"older_burn",1.51726529411076,0.283158611907176,-0.618116178453524,1.46914739780633
"R272",6.2735,0.2057,0.887271043,0.02747878420171,24.9284583494585,2025-11-14,"rattlesnake","11.25",29.582816675731,5.70886057411786,2.92,6.885,0.907,10.712,7.792,0.312,18.5786666666667,317.863333333333,0.043,0.0012,7.08219178082192,"montane",2017-12-04,"older_burn",-0.894674038940439,0.939614225866578,-0.373245359231996,-0.801167125766126
"R273",2.55833333333333,0.259266666666667,0.07997771404,0.0024769098038188,41.945761656807,2025-11-16,"coldwater","11.25",34.7287640588841,10.9541139614207,22.794,33.667,34.24,90.701,67.907,0.1344,9.4625,87.9390666666667,0.0139666666666667,0.334333333333333,6.41095890410959,"coastal",2018-08-06,"older_burn",1.38362469762895,1.76457448019957,-0.415884556608879,1.24240489766066
"R274",14.4266666666667,4.64366666666667,5.450347818,0.16879727192346,62.025,2025-11-14,"refugio","11.25",19.1964115614845,20.5083890270747,19.29,16.247,1.053,36.59,17.3,0.7575,64.823,416.758,0.0095,7.2655,3.22739726027397,"montane",2021-10-11,"older_burn",-0.157600007449326,-0.725457483320619,-0.618116178453524,-0.477948581330596
"R275",14.058,0.6764,1.029455778,0.03188224544466,27.5317639597287,2025-11-15,"stunt","11.25",24.0868496904551,2.06245789335582,NA,NA,NA,1.69451793620722,1.69451793620722,0.205666666666667,18.2443333333333,56.7522,0.405233333333333,0.648366666666667,40,"coastal",2025-01-07,"24_25_burn",-1.15151582959886,0.0585414156738091,1.71781568763841,-1.00844723487223
"R276",6.063,1.196,0.8598873162,0.026630710182714,24.0915203104972,2025-11-16,"silverado","11.25",31.1603232297385,48.3780520766323,2.599,2.31,0.137,5.046,2.447,0.705333333333333,54.7373333333333,464.260666666667,0.014,0.671333333333333,40,"coastal",2020-12-03,"older_burn",-1.05605673707896,1.19250841834637,1.71781568763841,-0.982867075283154
"R277",6.72133333333333,3.92866666666667,3.162753414,0.09795047323158,7.38421688603665,2025-11-16,"trabuco","11.25",31.6785825231332,35.4384843126044,NA,NA,NA,64.1097489734157,64.1097489734157,0.46,14.5885,233.676,0.0055,5.1475,0.312328767123288,"coastal",2024-09-09,"24_25_burn",0.626235386377822,1.27559191816781,-0.803292121347416,1.11331971153646
"R278",13.6533333333333,3.439,4.466640095,0.13833184374215,NA,2025-11-15,"santaynez","11.25",23.0759953397363,0.387108115834147,NA,NA,NA,58.0699811968997,58.0699811968997,0.4355,14.48475,109.09225,0.8,3.34025,0,"coastal",2025-01-07,"24_25_burn",0.454206791265882,-0.103511283308822,-0.82313240094319,0.9080015637184
"R279",14.335,2.54416666666667,11.418745952,0.35363856213344,53.8,2025-11-15,"zuma","11.25",18.8910987905283,6.92647273861432,34.924,51.234,2.57,88.728,53.804,0.2871,44.8913,77.1772666666667,0.6504,2.30013333333333,6.15342465753425,"coastal",2018-11-08,"older_burn",1.32742842805124,-0.774402970405015,-0.432244085398377,0.762982187082803
"R280",6.88666666666667,1.81033333333333,6.147579629,0.19039054111013,88.914752,2025-11-16,"santiago","11.25",30.2474959955051,32.6311030982699,NA,NA,NA,23.7980499870094,23.7980499870094,0.220333333333333,19.1195,132.389166666667,0.00766666666666667,2.61816666666667,0.312328767123288,"coastal",2024-09-09,"24_25_burn",-0.52194864979834,1.04617070222813,-0.803292121347416,-0.257051414894911
"R281",1.36366666666667,0.846733333333333,1.150536847,0.03563212615159,4.42289556106411,2026-01-19,"trabuco","01.26",31.6785825231332,35.4384843126044,NA,NA,NA,64.1097489734157,64.1097489734157,0.299,11.15225,176.47175,0.00275,1.92475,0.312328767123288,"coastal",2024-09-09,"24_25_burn",0.626235386377822,1.27559191816781,-0.803292121347416,1.11331971153646
"R282",8.807,1.427,4.890034639,0.15144437276983,0.229578668769754,2025-11-16,"ortega","11.25",14.4730195967755,4.38190316790589,NA,NA,NA,100.000000000041,100.000000000041,0.3555,111.785,155.099,0.03,0.3605,0.312328767123288,"coastal",2024-09-09,"24_25_burn",1.64848486529517,-1.48267677578316,-0.803292121347416,2.3333864654544
"R283",1.26133333333333,0.321033333333333,0.06413527852,0.0019862695757644,23.9319963920881,2026-01-19,"coldwater","01.26",34.7287640588841,10.9541139614207,22.794,33.667,34.24,90.701,67.907,0.13125,5.675,45.66675,0.0155,0.90575,6.41095890410959,"coastal",2018-08-06,"older_burn",1.38362469762895,1.76457448019957,-0.415884556608879,1.24240489766066
"R284",1.44166666666667,0.331933333333333,0.5506152424,0.017052554057128,209.54432,2026-01-19,"santiago","01.26",30.2474959955051,32.6311030982699,NA,NA,NA,23.7980499870094,23.7980499870094,0.2545,13.0828333333333,116.9255,0.00275,0.8265,0.312328767123288,"coastal",2024-09-09,"24_25_burn",-0.52194864979834,1.04617070222813,-0.803292121347416,-0.257051414894911
"R285",2.16566666666667,0.791,0.573831206,0.01777155244982,61,2026-01-19,"silverado","01.26",31.1603232297385,48.3780520766323,2.599,2.31,0.137,5.046,2.447,0.689,32.244,462.168333333333,0.011,0.582,40,"coastal",2020-12-03,"older_burn",-1.05605673707896,1.19250841834637,1.71781568763841,-0.982867075283154
"R286",2.5445,1.18,0.7007580681,0.021702477369057,1104.3552,2026-01-23,"cajon","01.26",17.0647835935242,152.524925097649,30.09,12.783,2.072,44.945,14.855,0.91805,22.352325,85.00905,0.01295,2.182125,8.38356164383562,"desert",2016-08-16,"older_burn",0.080372538076149,-1.06718432575761,-0.290577527582938,-0.561064835132118
"R287",0.621766666666667,0.2794,0.0552020599,0.001709607795103,2027.48288,2026-01-23,"lytle","01.26",29.8006911316897,119.543805261549,NA,NA,NA,9.92384966251227,9.92384966251227,0.3016,1.50753333333333,16.2881,0.00275,0.464033333333333,0.487671232876712,"montane",2024-07-07,"24_25_burn",-0.917122649600968,0.974542248486641,-0.792153718767332,-0.728696222855672
"R288",2.05433333333333,0.555633333333333,0.4662025299,0.014438292351003,10.3919676924876,2026-01-24,"pine","01.26",24.3895461968214,3.40247477641918,16.501,35.07,35.53,87.101,70.6,0.469533333333333,6.93743333333333,19.1550666666667,0.0161,0.7582,4.39178082191781,"montane",2020-08-12,"older_burn",1.28108715557129,0.10706748255416,-0.544150223820156,1.33395175716475
"R289",5.55466666666667,1.06333333333333,1.688638375,0.05229713047375,187,2026-01-18,"topanga","01.26",22.6053601073068,50.5116383921508,NA,NA,NA,18.5553946879625,18.5553946879625,0.861,77.246,459.385,0.015,0.572,0,"coastal",2025-01-07,"24_25_burn",-0.671273368748286,-0.178960045632785,-0.82313240094319,-0.435272219978539
"R290",0.8683,0.592833333333333,0.1756494984,0.005439864965448,175.185624643677,2026-01-23,"mill","01.26",30.0830872411107,107.807914238451,10.913,11.495,6.75,29.158,18.245,0.7713,3.8077,42.9344,0.4879,1.04635,4.32602739726027,"montane",2020-09-05,"older_burn",-0.369283066497241,1.01981390575488,-0.548327124787687,-0.445823894278474
"R291",7.73766666666667,0.6192,2.242802248,0.06945958562056,NA,2026-01-24,"crowder","01.26",15.249258823741,63.4891935874839,18.444,1.707,0.014,20.166,1.721,0.615,53.73355,39.3895,0.1146,0.3198,8.38356164383562,"desert",2016-08-16,"older_burn",-0.625399060436807,-1.35823583956272,-0.290577527582938,-1.00754699358986
"R292",1.768,0.2632,0.8433931927,0.026119887177919,583,2026-01-24,"pacoima","01.26",29.9230422770682,65.0796153294076,40.406,9.566,0.753,50.725,10.319,0.2366,4.19203333333333,65.4409333333333,0.0117,0.771866666666667,8.45205479452055,"montane",2016-07-22,"older_burn",0.245002258379829,0.994156679901121,-0.286226589075093,-0.715263332982303
"R293",1.27,0.03818,0.2480236172,0.007681291424684,41.0025429566839,2026-01-23,"barton","01.26",21.6517976843786,15.2967350399924,20.066,28.683,11.698,60.447,40.381,0.0849666666666667,0.7567,8.34656666666667,0.00275,0.0190333333333333,9.55068493150685,"montane",2015-06-17,"older_burn",0.521910587236642,-0.331828126156992,-0.216437535409256,0.306675653431339
"R294",1.7675,0.17785,0.285214568,0.00883309517096,NA,2026-01-17,"mission","01.26",29.5379031390704,7.20583457216083,28.249,42.815,9.139,80.203,51.954,0.456,22.6176666666667,195.866666666667,0.006,0.055,15.6712328767123,"montane",2009-05-05,"older_burn",1.0846138319286,0.932414019594013,0.172362329651791,0.700092588091876
"R295",2.97966666666667,0.532766666666667,0.9205218156,0.028508560629132,57.6515635032305,2026-01-24,"pallet","01.26",19.8662659314922,38.7877828348892,50.071,17.998,1.485,69.554,19.483,0.29225,1.91195,37.48865,0.00845,0.668,4.32328767123288,"montane",2020-09-06,"older_burn",0.781302085991938,-0.618071381150827,-0.548501162328001,-0.403738854521302
"R296",2.65033333333333,0.167833333333333,0.03512748681,0.0010878982665057,48.1929498317678,2026-01-26,"willow","01.26",11.5392255058093,18.2661940993031,1.219,0.476,0.01,1.705,0.486,0.126033333333333,22.4708666666667,4.9343,0.0246333333333333,0.0166666666666667,40,"montane",2003-10-25,"older_burn",-1.15121727263858,-1.95300096280605,1.71781568763841,-1.04953005021354
"R297",7.073,0.16945,1.218999021,0.03775239968037,1.70972269098998,2026-01-23,"james","01.26",23.0698825511274,2.79902495642221,NA,NA,NA,0,0,0.113466666666667,6.37503333333333,2.26163333333333,0.01665,0.01915,40,"montane",1984-01-01,"older_burn",-1.19978019186311,-0.10449124040321,1.71781568763841,-1.06605131784034
"R298",4.859,0.7178,0.2221379835,0.006879613348995,21.9788141242644,2026-01-24,"government","01.26",23.4870495927586,6.41384466375615,NA,NA,NA,99.9999999999946,99.9999999999946,0.28434,29.32982,76.11374,0.00275,1.33046,0.315068493150685,"montane",2024-09-08,"24_25_burn",1.64848486529383,-0.0376141032816549,-0.803118083807102,2.33338646545281
"R299",3.498,3.06966666666667,1.133124874,0.03509287734778,98.1128562064961,2026-01-17,"refugio","01.26",19.1964115614845,20.5083890270747,19.29,16.247,1.053,36.59,17.3,0.889666666666667,77.2643333333333,575.218333333333,0.032,2.897,3.22739726027397,"montane",2021-10-11,"older_burn",-0.157600007449326,-0.725457483320619,-0.618116178453524,-0.477948581330596
"R300",0.906333333333333,0.444233333333333,0.108558162,0.00336204627714,1640.95856,2026-01-24,"bigrock","01.26",30.9356496711913,59.4726369406827,22.36,10.884,2.101,35.345,12.985,0.124,2.13275,37.1245,0.0155,0.82575,4.32328767123288,"montane",2020-09-06,"older_burn",-0.193060907410932,1.1564904138468,-0.548501162328001,-0.624634321679703
"R301",5.10533333333333,0.527433333333333,4.944417163,0.15312859953811,7.22453376358241,2026-01-18,"zuma","01.26",18.8910987905283,6.92647273861432,34.924,51.234,2.57,88.728,53.804,0.317166666666667,54.664,129.439833333333,0.0345,0.631166666666667,6.15342465753425,"coastal",2018-11-08,"older_burn",1.32742842805124,-0.774402970405015,-0.432244085398377,0.762982187082803
"R302",1.09533333333333,0.0645633333333333,0.1781045542,0.005515898043574,42,2026-01-17,"rattlesnake","01.26",29.582816675731,5.70886057411786,2.92,6.885,0.907,10.712,7.792,0.19,4.09,119.689,0.00275,1.007,7.08219178082192,"montane",2017-12-04,"older_burn",-0.894674038940439,0.939614225866578,-0.373245359231996,-0.801167125766126
"R303",5.51,5.44433333333333,3.75969457,0.1164377408329,9.71921521642304,2026-01-19,"diamond","01.26",15.2089878478731,26.5934306170268,NA,NA,NA,0.0046018310315058,0.0046018310315058,0.543,206.704666666667,344.534333333333,0.167333333333333,7.74133333333333,40,"coastal",2021-06-04,"older_burn",-1.19964911951785,-1.36469178479896,1.71781568763841,-1.06589488145753
"R304",1.43366666666667,0.974333333333333,0.2279490441,0.007059581895777,97.14722,2026-01-26,"waterman","01.26",26.7884926871036,0.0918231790665108,NA,NA,NA,0.871002977673382,0.871002977673382,0.1964,14.7603,36.55065,0.45465,1.6255,40,"montane",2021-06-28,"older_burn",-1.17497171840324,0.491648854923686,1.71781568763841,-1.0364421135237
"R305",2.864,0.28845,2.640051964,0.08176240932508,0.427297644307778,2026-01-19,"ortega","01.26",14.4730195967755,4.38190316790589,NA,NA,NA,100.000000000041,100.000000000041,0.387,105.9575,190.3095,0.156,0.0595,0.312328767123288,"coastal",2024-09-09,"24_25_burn",1.64848486529517,-1.48267677578316,-0.803292121347416,2.3333864654544
"R306",3.727,1.14666666666667,1.097773293,0.03399803888421,566.336,2026-01-19,"santamargarita","01.26",11.3813252796132,1604.16380962895,NA,NA,NA,1.31776257782407,1.31776257782407,0.393,131.027,177.4765,0.081,0.5865,40,"coastal",2024-07-29,"24_25_burn",-1.16224682082265,-1.97831436013857,1.71781568763841,-1.02125479887569
"R307",2.158,0.135,0.4978992243,0.015419938976571,5.91191844481476,2026-01-18,"stunt","01.26",24.0868496904551,2.06245789335582,NA,NA,NA,1.69451793620722,1.69451793620722,0.304333333333333,29.157,192.3515,0.013,0.0178333333333333,40,"coastal",2025-01-07,"24_25_burn",-1.15151582959886,0.0585414156738091,1.71781568763841,-1.00844723487223
"R308",1.9905,0.10305,2.999824965,0.09290457916605,7.99522972048822,2026-01-17,"sedgwick","01.26",17.3266080582131,23.5363374873592,NA,NA,NA,58.1576370364535,58.1576370364535,0.13125,25.69395,31.8619,0.1245,0.0012,0.493150684931507,"montane",2024-07-05,"24_25_burn",0.45670346191445,-1.02521056254203,-0.791805643686705,0.910981369447454
"R309",4.69333333333333,0.2549,1.01651742,0.0314815444974,3.36180034972179,2026-01-23,"strawberry","01.26",25.1517795853814,16.8258371068259,0.295,0.105,0.005,0.406,0.11,0.1437,11.4157,5.90615,0.0228,0.30255,40,"montane",2018-07-25,"older_burn",-1.18821623573105,0.229263106268887,1.71781568763841,-1.06231193627872
"R310",4.74866666666667,0.489233333333333,1.125493772,0.03485654211884,93.5672196218381,2026-01-18,"santaynez","01.26",23.0759953397363,0.387108115834147,NA,NA,NA,58.0699811968997,58.0699811968997,0.63,33.2673333333333,358.463,0.00766666666666667,0.209333333333333,0,"coastal",2025-01-07,"24_25_burn",0.454206791265882,-0.103511283308822,-0.82313240094319,0.9080015637184
"R311",3.556,0.11825,0.2274207659,0.007043221119923,869.32576,2026-01-26,"deep","01.26",16.2061012581587,349.285051847973,0.376,0.335,0.021,0.732,0.356,0.761966666666667,7.6198,16.4260333333333,0.206933333333333,0.121233333333333,40,"montane",2016-08-07,"older_burn",-1.17893089164472,-1.20484193183681,1.71781568763841,-1.05394931933182
"R312",2.872,0.33845,0.6109507675,0.018921145269475,1522.028,2026-01-26,"wfmojave","01.26",17.9076920863017,133.947130888879,3.85,6.078,3.333,13.261,9.411,0.125,71.9635,32.0905,0.155,0.8065,8.40821917808219,"montane",2016-08-07,"older_burn",-0.822071762633505,-0.93205546554857,-0.289011189720113,-0.746130228054607
NA,NA,0.04,0.226025185663545,0.007,209.261152,2025-12-17,"deep","12.25",16.2061012581587,349.285051847973,0.376,0.335,0.021,0.732,0.356,NA,NA,NA,NA,0.177,40,"montane",2016-08-07,"older_burn",-1.17893089164472,-1.20484193183681,1.71781568763841,-1.05394931933182
NA,NA,0.04,0.355182434614143,0.011,869.32576,2026-01-26,"deep","01.26",16.2061012581587,349.285051847973,0.376,0.335,0.021,0.732,0.356,NA,NA,NA,NA,0.177,40,"montane",2016-08-07,"older_burn",-1.17893089164472,-1.20484193183681,1.71781568763841,-1.05394931933182
NA,NA,0.704,0.548918308040039,0.017,136.770144,2025-03-26,"waterman","03.25",26.7884926871036,0.0918231790665108,NA,NA,NA,0.871002977673382,0.871002977673382,1.25,16.8,67.8,0.02,3.11,40,"montane",2021-06-28,"older_burn",-1.17497171840324,0.491648854923686,1.71781568763841,-1.0364421135237
NA,NA,0.76,1.13012592831773,0.035,2020.40368,2025-02-14,"wfmojave","02.25.1",17.9076920863017,133.947130888879,3.85,6.078,3.333,13.261,9.411,0.13,15.8,8.93,NA,3.34,8.40821917808219,"montane",2016-08-07,"older_burn",-0.822071762633505,-0.93205546554857,-0.289011189720113,-0.746130228054607
NA,NA,0.04,0.129157248950597,0.004,35.537584,2025-04-22,"wfmojave","04.25",17.9076920863017,133.947130888879,3.85,6.078,3.333,13.261,9.411,0.13,57.5,27.3,NA,0.16,8.40821917808219,"montane",2016-08-07,"older_burn",-0.822071762633505,-0.93205546554857,-0.289011189720113,-0.746130228054607
NA,NA,0.212,0.774943493703584,0.024,1522.028,2026-01-26,"wfmojave","01.26",17.9076920863017,133.947130888879,3.85,6.078,3.333,13.261,9.411,NA,NA,NA,NA,0.902,8.40821917808219,"montane",2016-08-07,"older_burn",-0.822071762633505,-0.93205546554857,-0.289011189720113,-0.746130228054607
NA,NA,0.04,0.258314497901195,0.008,441.74208,2025-04-22,"deep","04.25",16.2061012581587,349.285051847973,0.376,0.335,0.021,0.732,0.356,0.86,7.25,11.6,NA,0.177,40,"montane",2016-08-07,"older_burn",-1.17893089164472,-1.20484193183681,1.71781568763841,-1.05394931933182
NA,NA,0.04,0.290603810138844,0.009,117.797888,2025-06-11,"deep","06.25",16.2061012581587,349.285051847973,0.376,0.335,0.021,0.732,0.356,1.75,7.91,27.3,NA,0.177,40,"montane",2016-08-07,"older_burn",-1.17893089164472,-1.20484193183681,1.71781568763841,-1.05394931933182
NA,NA,0.04,0.193735873425896,0.006,5.946528,2025-08-19,"deep","08.25",16.2061012581587,349.285051847973,0.376,0.335,0.021,0.732,0.356,4.6,15,134,NA,0.177,40,"montane",2016-08-07,"older_burn",-1.17893089164472,-1.20484193183681,1.71781568763841,-1.05394931933182
NA,NA,0.04,0.161446561188247,0.005,246.639328,2025-02-05,"deep","02.25",16.2061012581587,349.285051847973,0.376,0.335,0.021,0.732,0.356,1.76,7.25,25,NA,0.177,40,"montane",2016-08-07,"older_burn",-1.17893089164472,-1.20484193183681,1.71781568763841,-1.05394931933182
