"usgs_site","year","start_date","end_date","segment","date","value_std","Flow","quartile","before_count","after_count","total_burned","num_fires","days_since_last_fire","rs","int","slope","slopedir","ecoregion_code","ecoregion_name"
"USGS-06274300",2012,"2012-06-26","2012-08-09","before","2010-03-22",0.1005698925,1060,2,9,10,2.5,23,904,-0.99320131242548,1.09968380827101,-0.34501528802149,"negative","10.1","COLD DESERTS"
"USGS-06274300",2012,"2012-06-26","2012-08-09","before","2010-05-04",0.2773225806,805,1,9,10,2.45,22,947,-0.0738148322767718,1.09968380827101,-0.34501528802149,"negative","10.1","COLD DESERTS"
"USGS-06274300",2012,"2012-06-26","2012-08-09","before","2010-08-31",0.5040967742,977,2,9,10,0.67,17,1066,0.590582319822447,1.09968380827101,-0.34501528802149,"negative","10.1","COLD DESERTS"
"USGS-06274300",2012,"2012-06-26","2012-08-09","before","2011-03-30",0.164483871,1110,2,9,10,0.63,15,1277,-0.485339592582013,1.09968380827101,-0.34501528802149,"negative","10.1","COLD DESERTS"
"USGS-06274300",2012,"2012-06-26","2012-08-09","before","2011-06-13",0.1264731183,9160,4,9,10,0.63,15,1352,-0.0199723358023164,1.09968380827101,-0.34501528802149,"negative","10.1","COLD DESERTS"
"USGS-06274300",2012,"2012-06-26","2012-08-09","before","2011-08-29",0.1587634409,975,2,9,10,0.85,13,37,-0.565477639631572,1.09968380827101,-0.34501528802149,"negative","10.1","COLD DESERTS"
"USGS-06274300",2012,"2012-06-26","2012-08-09","before","2012-02-01",0.06768817204,1300,3,9,10,0.84,12,193,-1.31872677454065,1.09968380827101,-0.34501528802149,"negative","10.1","COLD DESERTS"
"USGS-06274300",2012,"2012-06-26","2012-08-09","before","2012-06-07",0.1823655914,2670,4,9,10,0.84,12,320,-0.0793124068697432,1.09968380827101,-0.34501528802149,"negative","10.1","COLD DESERTS"
"USGS-06274300",2012,"2012-06-26","2012-08-09","after","2012-08-13",0.6086344086,530,1,9,10,1.2,13,3,0.568017153047174,1.09968380827101,-0.34501528802149,"negative","10.1","COLD DESERTS"
"USGS-06274300",2012,"2012-06-26","2012-08-09","after","2012-11-14",0.2137204301,820,1,9,10,1.04,12,96,-0.327957758341363,1.09968380827101,-0.34501528802149,"negative","10.1","COLD DESERTS"
"USGS-06274300",2012,"2012-06-26","2012-08-09","after","2013-02-27",0.2167741935,840,1,9,10,1.04,12,201,-0.305456265367603,1.09968380827101,-0.34501528802149,"negative","10.1","COLD DESERTS"
"USGS-06274300",2012,"2012-06-26","2012-08-09","after","2013-05-14",0.2920107527,1130,2,9,10,1.04,12,277,0.0947996675678534,1.09968380827101,-0.34501528802149,"negative","10.1","COLD DESERTS"
"USGS-06274300",2012,"2012-06-26","2012-08-09","after","2013-07-30",0.6565268817,620,1,9,10,1.06,13,7,0.697876070256075,1.09968380827101,-0.34501528802149,"negative","10.1","COLD DESERTS"
"USGS-06274300",2012,"2012-06-26","2012-08-09","after","2014-03-04",0.276827957,710,1,9,10,1.08,14,185,-0.118926083313173,1.09968380827101,-0.34501528802149,"negative","10.1","COLD DESERTS"
"USGS-06274300",2012,"2012-06-26","2012-08-09","after","2014-04-30",0.1555591398,2740,4,9,10,1.08,14,242,-0.229371038299713,1.09968380827101,-0.34501528802149,"negative","10.1","COLD DESERTS"
"USGS-06274300",2012,"2012-06-26","2012-08-09","after","2014-08-18",0.3357311828,1220,3,9,10,1.08,14,352,0.260759464771097,1.09968380827101,-0.34501528802149,"negative","10.1","COLD DESERTS"
"USGS-06274300",2012,"2012-06-26","2012-08-09","after","2014-10-28",0.06687096774,1370,3,9,10,1.08,14,423,-1.3127784840933,1.09968380827101,-0.34501528802149,"negative","10.1","COLD DESERTS"
"USGS-06274300",2012,"2012-06-26","2012-08-09","after","2015-03-24",0.08820430108,1260,3,9,10,1.08,14,570,-1.0647651062167,1.09968380827101,-0.34501528802149,"negative","10.1","COLD DESERTS"
"USGS-06274300",1996,"1996-07-03","1996-08-25","before","1994-08-23",0.9866666667,571,1,12,13,0.12,6,16,1.0768394877846,1.09968380827101,-0.34501528802149,"negative","10.1","COLD DESERTS"
"USGS-06279500",2000,"2000-07-09","2000-08-07","after","2002-08-05",0.5044301075,448,1,26,20,3.33,31,35,0.326484303980835,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2000,"2000-07-09","2000-08-07","after","2002-10-30",0.346827957,706,1,26,20,3.47,32,66,-0.0225422729687751,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2000,"2000-07-09","2000-08-07","after","2003-02-03",0.5679247312,768,1,26,20,3.47,32,162,0.475350752780865,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2000,"2000-07-09","2000-08-07","after","2003-05-30",0.2079462366,5030,4,26,20,3.47,32,278,-0.423683956651896,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2000,"2000-07-09","2000-08-07","after","2003-08-05",0.2833333333,514,1,26,20,3.47,32,345,-0.24259347292341,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2006,"2006-06-06","2006-08-11","before","2003-10-28",0.346827957,676,1,11,20,3.47,32,429,-0.0249838264395637,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2006,"2006-06-06","2006-08-11","before","2004-01-28",0.56,620,1,11,20,3.47,32,521,0.44926183972742,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2006,"2006-06-06","2006-08-11","before","2004-05-11",0.548311828,1190,2,11,20,3.47,32,625,0.464829436711544,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2006,"2006-06-06","2006-08-11","before","2004-11-17",0.2976021505,847,1,11,20,3.43,30,815,-0.165375247590692,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2006,"2006-06-06","2006-08-11","before","2005-01-31",0.3859569892,823,1,11,20,3.43,30,890,0.092976906179421,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2006,"2006-06-06","2006-08-11","before","2005-06-15",0.183311828,4070,4,11,20,3.43,30,1025,-0.561682699878967,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2006,"2006-06-06","2006-08-11","before","2005-08-30",0.4369354839,935,1,11,20,3.45,31,47,0.224210704743526,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2006,"2006-06-06","2006-08-11","before","2005-11-29",0.2066021505,1420,2,11,20,3.45,31,138,-0.501284014386915,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2006,"2006-06-06","2006-08-11","before","2006-02-27",0.1666129032,1480,2,11,20,3.45,31,228,-0.714078783567528,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2006,"2006-06-06","2006-08-11","before","2006-05-18",0.2730645161,1960,3,11,20,3.45,31,308,-0.204249212402742,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2006,"2006-06-06","2006-08-11","after","2006-11-15",0.2578064516,924,1,11,20,2.59,26,95,-0.304031160767056,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2006,"2006-06-06","2006-08-11","after","2007-01-31",0.3967204301,800,1,11,20,2.59,26,172,0.118889035209353,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2006,"2006-06-06","2006-08-11","after","2007-05-02",0.3640967742,1680,3,11,20,2.59,26,263,0.0747947654562919,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2006,"2006-06-06","2006-08-11","after","2007-08-14",0.7342043011,579,1,11,20,2.71,27,0,0.716265414968611,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2006,"2006-06-06","2006-08-11","after","2007-10-29",0.3967204301,978,1,11,20,2.77,29,29,0.130185181050039,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2006,"2006-06-06","2006-08-11","after","2007-11-27",0.368688172,984,1,11,20,2.77,29,58,0.0572484841011377,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2006,"2006-06-06","2006-08-11","after","2007-12-12",0.4250860215,560,1,11,20,2.77,29,73,0.16789354209291,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2006,"2006-06-06","2006-08-11","after","2008-01-30",0.4290107527,790,1,11,20,2.77,29,122,0.196431908778423,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2006,"2006-06-06","2006-08-11","after","2008-01-31",0.4143225806,790,1,11,20,2.77,29,123,0.16159477621101,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2006,"2006-06-06","2006-08-11","after","2008-02-20",0.426172043,799,1,11,20,2.77,29,143,0.190430001122266,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2006,"2006-06-06","2006-08-11","after","2008-03-31",0.05852688172,711,1,11,20,2.77,29,183,-1.80148814975103,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2006,"2006-06-06","2006-08-11","after","2008-04-28",0.1960645161,818,1,11,20,2.77,29,211,-0.584647908788502,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2006,"2006-06-06","2006-08-11","after","2008-04-29",0.4060645161,712,1,11,20,2.77,29,212,0.135616766417058,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2006,"2006-06-06","2006-08-11","after","2008-06-24",0.1612258065,5310,4,11,20,2.77,29,268,-0.675111627810268,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2006,"2006-06-06","2006-08-11","after","2008-07-10",0.3360645161,1880,3,11,20,2.77,29,284,0.00100266729571445,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2006,"2006-06-06","2006-08-11","after","2008-08-12",0.4358494624,880,1,11,20,2.77,29,317,0.218313250411683,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2006,"2006-06-06","2006-08-11","after","2008-08-26",0.3891290323,662,1,11,20,2.77,29,331,0.0889215904351853,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2006,"2006-06-06","2006-08-11","after","2008-09-29",0.138655914,985,1,11,20,2.74,28,365,-0.920650201479805,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2006,"2006-06-06","2006-08-11","after","2008-11-06",0.1987526882,1270,2,11,20,2.74,28,403,-0.546295024647934,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2006,"2006-06-06","2006-08-11","after","2009-04-29",0.4534516129,1350,2,11,20,2.61,26,577,0.281967119089311,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2000,"2000-07-09","2000-08-07","after","2001-06-06",0.6648709677,1250,2,26,20,3.11,26,261,0.660344153541899,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2000,"2000-07-09","2000-08-07","after","2001-08-08",0.4215806452,431,1,26,20,3.14,28,7,0.14489090111452,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2000,"2000-07-09","2000-08-07","after","2001-09-06",0.3797849462,535,1,26,20,3.18,29,18,0.0526392039501056,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2000,"2000-07-09","2000-08-07","after","2001-10-22",0.1886236559,769,1,26,20,3.19,30,34,-0.626811184099573,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2000,"2000-07-09","2000-08-07","before","1999-01-20",0.2817526882,1880,3,26,20,1.38,15,124,-0.175270792480997,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2000,"2000-07-09","2000-08-07","before","1999-02-25",0.2329462366,1840,3,26,20,1.38,15,160,-0.366702060641828,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2000,"2000-07-09","2000-08-07","before","1999-03-15",0.14,3020,4,26,20,1.41,16,0,-0.848006699263251,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2000,"2000-07-09","2000-08-07","before","1999-04-13",0.1506129032,1400,2,26,20,1.51,17,20,-0.818163567340824,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2000,"2000-07-09","2000-08-07","before","1999-04-27",0.6675376344,1670,3,26,20,1.51,17,34,0.680635147553221,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2000,"2000-07-09","2000-08-07","before","1999-05-01",0.6287419355,5400,4,26,20,1.51,17,38,0.686748395430877,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2000,"2000-07-09","2000-08-07","before","1999-05-11",0.6504408602,6050,4,26,20,1.51,17,48,0.727068747820025,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2000,"2000-07-09","2000-08-07","before","1999-06-23",0.6594516129,10800,4,26,20,1.51,17,91,0.773410574482662,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2000,"2000-07-09","2000-08-07","before","1999-07-01",0.3878709677,6580,4,26,20,1.51,17,99,0.214812947903236,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2000,"2000-07-09","2000-08-07","before","1999-07-08",0.1979677419,6880,4,26,20,1.51,17,106,-0.455248804808298,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2000,"2000-07-09","2000-08-07","before","1999-07-28",0.5090215054,1940,3,26,20,1.51,17,126,0.417956258206584,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2000,"2000-07-09","2000-08-07","before","1999-08-05",0.3487419355,2590,4,26,20,1.51,17,134,0.0560464818282559,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2000,"2000-07-09","2000-08-07","before","1999-08-17",0.4415268817,2090,3,26,20,1.51,17,146,0.279892560283866,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2000,"2000-07-09","2000-08-07","before","1999-09-02",0.486827957,2100,3,26,20,1.51,17,162,0.377832837767391,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2000,"2000-07-09","2000-08-07","before","1999-09-14",0.267483871,2770,4,26,20,1.51,17,174,-0.205448510908077,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2000,"2000-07-09","2000-08-07","before","1999-09-21",0.1899677419,2340,4,26,20,1.51,17,181,-0.557139009797217,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2000,"2000-07-09","2000-08-07","before","1999-10-26",0.1299462366,1760,3,26,20,1.53,18,16,-0.952888389248536,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2000,"2000-07-09","2000-08-07","before","1999-11-29",0.2796666667,1720,3,26,20,1.53,18,50,-0.187703432706646,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2000,"2000-07-09","2000-08-07","before","1999-12-21",0.2315268817,1660,3,26,20,1.53,18,72,-0.378602344221183,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2000,"2000-07-09","2000-08-07","before","2000-01-26",0.337483871,1500,3,26,20,1.53,18,108,-0.00747948758882015,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2000,"2000-07-09","2000-08-07","before","2000-02-28",0.2990215054,1520,3,26,20,1.53,18,141,-0.127736955586825,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2000,"2000-07-09","2000-08-07","before","2000-03-21",0.1893333333,1300,2,26,20,1.53,18,163,-0.59353439161845,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2000,"2000-07-09","2000-08-07","before","2000-04-20",0.4159032258,942,1,26,20,1.57,19,26,0.175297149974883,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2000,"2000-07-09","2000-08-07","before","2000-05-09",0.5806021505,1930,3,26,20,1.57,19,45,0.549241161689217,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2000,"2000-07-09","2000-08-07","before","2000-05-19",1.076021505,2770,4,26,20,1.57,19,55,1.18651794648229,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2000,"2000-07-09","2000-08-07","before","2000-06-20",0.6317526882,1570,3,26,20,1.57,19,87,0.622065394910778,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2000,"2000-07-09","2000-08-07","after","2000-08-15",0.5776021505,736,1,26,20,3.07,24,7,0.48985411513571,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2000,"2000-07-09","2000-08-07","after","2000-09-11",0.5772688172,727,1,26,20,3.07,24,34,0.488585037522891,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2000,"2000-07-09","2000-08-07","after","2000-10-12",0.3596774194,1290,2,26,20,3.11,26,24,0.0477298536600029,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2000,"2000-07-09","2000-08-07","after","2000-11-29",0.359344086,1250,2,26,20,3.11,26,72,0.0450315515331518,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2000,"2000-07-09","2000-08-07","after","2000-12-28",0.3984731183,1140,2,26,20,3.11,26,101,0.14321171969084,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2000,"2000-07-09","2000-08-07","after","2001-01-10",0.3701075269,1090,2,26,20,3.11,26,114,0.0668433874004584,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2000,"2000-07-09","2000-08-07","after","2001-02-22",0.298688172,1240,2,26,20,3.11,26,157,-0.140300343776904,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2000,"2000-07-09","2000-08-07","after","2001-03-08",0.2782473118,1250,2,26,20,3.11,26,171,-0.21073850574033,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2000,"2000-07-09","2000-08-07","after","2001-04-27",0.2836666667,795,1,26,20,3.11,26,221,-0.216895480646812,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2000,"2000-07-09","2000-08-07","after","2001-05-22",0.862516129,1070,2,26,20,3.11,26,246,0.911862365548212,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06279500",2000,"2000-07-09","2000-08-07","after","2002-02-05",0.5449784946,750,1,26,20,3.19,30,140,0.432774653259382,-0.667548265099885,-0.0562282804273651,"neutral","10.1","COLD DESERTS"
"USGS-06635000",2015,"2015-10-01","2015-10-01","before","2013-01-18",0.07170967742,11.3,1,16,14,0,0,0,-0.887118989968253,-1.32318283952242,-0.175200949544287,"neutral","10.1","COLD DESERTS"
"USGS-06635000",2015,"2015-10-01","2015-10-01","before","2013-02-27",0.06239784946,26,2,16,14,0,0,0,-0.880220021291961,-1.32318283952242,-0.175200949544287,"neutral","10.1","COLD DESERTS"
"USGS-06635000",2015,"2015-10-01","2015-10-01","before","2013-03-26",0.08209677419,61.3,3,16,14,0,0,0,-0.455585178404762,-1.32318283952242,-0.175200949544287,"neutral","10.1","COLD DESERTS"
"USGS-06635000",2015,"2015-10-01","2015-10-01","before","2013-12-17",0.1555591398,15.4,1,16,14,0,0,0,-0.0584826758332559,-1.32318283952242,-0.175200949544287,"neutral","10.1","COLD DESERTS"
"USGS-06635000",2015,"2015-10-01","2015-10-01","before","2014-01-22",0.1227204301,40.1,2,16,14,0,0,0,-0.127930958223846,-1.32318283952242,-0.175200949544287,"neutral","10.1","COLD DESERTS"
"USGS-06635000",2015,"2015-10-01","2015-10-01","before","2014-03-25",0.176,136,3,16,14,0,0,0,0.446613356342769,-1.32318283952242,-0.175200949544287,"neutral","10.1","COLD DESERTS"
"USGS-06635000",2015,"2015-10-01","2015-10-01","before","2014-05-20",0.05212903226,860,4,16,14,0,0,0,-0.447029434223977,-1.32318283952242,-0.175200949544287,"neutral","10.1","COLD DESERTS"
"USGS-06635000",2015,"2015-10-01","2015-10-01","before","2014-06-24",0.04103225806,573,4,16,14,0,0,0,-0.757532692139189,-1.32318283952242,-0.175200949544287,"neutral","10.1","COLD DESERTS"
"USGS-06635000",2015,"2015-10-01","2015-10-01","before","2014-08-27",0.04013978495,56.3,3,16,14,0,0,0,-1.18602294372415,-1.32318283952242,-0.175200949544287,"neutral","10.1","COLD DESERTS"
"USGS-06635000",2015,"2015-10-01","2015-10-01","before","2014-11-24",0.0918172043,76.1,3,16,14,0,0,0,-0.305793779240589,-1.32318283952242,-0.175200949544287,"neutral","10.1","COLD DESERTS"
"USGS-06635000",2015,"2015-10-01","2015-10-01","before","2014-12-18",0.1630107527,59.9,3,16,14,0,0,0,0.22628453653081,-1.32318283952242,-0.175200949544287,"neutral","10.1","COLD DESERTS"
"USGS-06635000",2015,"2015-10-01","2015-10-01","before","2015-01-26",0.09721505376,51,3,16,14,0,0,0,-0.318787281615135,-1.32318283952242,-0.175200949544287,"neutral","10.1","COLD DESERTS"
"USGS-06635000",2015,"2015-10-01","2015-10-01","before","2015-02-18",0.1592473118,107,3,16,14,0,0,0,0.304570023328961,-1.32318283952242,-0.175200949544287,"neutral","10.1","COLD DESERTS"
"USGS-06635000",2015,"2015-10-01","2015-10-01","before","2015-04-29",0.0498172043,275,4,16,14,0,0,0,-0.692148417533821,-1.32318283952242,-0.175200949544287,"neutral","10.1","COLD DESERTS"
"USGS-06635000",2015,"2015-10-01","2015-10-01","before","2015-05-20",0.05801075269,514,4,16,14,0,0,0,-0.430300611514045,-1.32318283952242,-0.175200949544287,"neutral","10.1","COLD DESERTS"
"USGS-06635000",2015,"2015-10-01","2015-10-01","before","2015-06-11",0.04587096774,1120,4,16,14,0,0,0,-0.52863945625025,-1.32318283952242,-0.175200949544287,"neutral","10.1","COLD DESERTS"
"USGS-06635000",2015,"2015-10-01","2015-10-01","after","2015-11-17",0.1496021505,57.4,3,16,14,0.08,1,46,0.132978608616399,-1.32318283952242,-0.175200949544287,"neutral","10.1","COLD DESERTS"
"USGS-06635000",2015,"2015-10-01","2015-10-01","after","2015-12-21",0.3048602151,27.1,2,16,14,0.08,1,80,0.713362363122464,-1.32318283952242,-0.175200949544287,"neutral","10.1","COLD DESERTS"
"USGS-06635000",2015,"2015-10-01","2015-10-01","after","2016-01-29",0.1816236559,38.2,2,16,14,0.08,1,119,0.255592523359372,-1.32318283952242,-0.175200949544287,"neutral","10.1","COLD DESERTS"
"USGS-06635000",2015,"2015-10-01","2015-10-01","after","2016-02-23",0.1851612903,62,3,16,14,0.08,1,144,0.359732708403572,-1.32318283952242,-0.175200949544287,"neutral","10.1","COLD DESERTS"
"USGS-06635000",2015,"2015-10-01","2015-10-01","after","2016-03-21",0.2335268817,139,3,16,14,0.08,1,171,0.733249274662414,-1.32318283952242,-0.175200949544287,"neutral","10.1","COLD DESERTS"
"USGS-06635000",2015,"2015-10-01","2015-10-01","after","2016-04-29",0.1864623656,841,4,16,14,0.08,1,210,0.823563839852004,-1.32318283952242,-0.175200949544287,"neutral","10.1","COLD DESERTS"
"USGS-06635000",2015,"2015-10-01","2015-10-01","after","2016-12-15",0.3070322581,30.1,2,16,14,0.08,1,440,0.738856420690633,-1.32318283952242,-0.175200949544287,"neutral","10.1","COLD DESERTS"
"USGS-06635000",2015,"2015-10-01","2015-10-01","after","2017-01-18",0.1422688172,26.9,2,16,14,0.08,1,474,-0.0500704411674045,-1.32318283952242,-0.175200949544287,"neutral","10.1","COLD DESERTS"
"USGS-06635000",2015,"2015-10-01","2015-10-01","after","2017-02-28",0.2584731183,114,3,16,14,0.08,1,515,0.800005723367694,-1.32318283952242,-0.175200949544287,"neutral","10.1","COLD DESERTS"
"USGS-06635000",2015,"2015-10-01","2015-10-01","after","2017-03-23",0.1139354839,505,4,16,14,0.08,1,538,0.241608465336736,-1.32318283952242,-0.175200949544287,"neutral","10.1","COLD DESERTS"
"USGS-06635000",2015,"2015-10-01","2015-10-01","after","2017-11-28",0.193688172,90.9,3,16,14,0.08,1,788,0.471791300012703,-1.32318283952242,-0.175200949544287,"neutral","10.1","COLD DESERTS"
"USGS-06635000",2015,"2015-10-01","2015-10-01","after","2017-12-20",0.1010537634,52.7,3,16,14,0.08,1,810,-0.27431536096471,-1.32318283952242,-0.175200949544287,"neutral","10.1","COLD DESERTS"
"USGS-06635000",2015,"2015-10-01","2015-10-01","after","2018-01-16",0.191827957,62,3,16,14,0.08,1,837,0.395104336733855,-1.32318283952242,-0.175200949544287,"neutral","10.1","COLD DESERTS"
"USGS-06635000",2015,"2015-10-01","2015-10-01","after","2018-03-15",0.2425376344,128,3,16,14,0.08,1,895,0.756664761734964,-1.32318283952242,-0.175200949544287,"neutral","10.1","COLD DESERTS"
"USGS-06713500",2011,"2011-03-24","2011-03-24","after","2011-05-02",1.344516129,18,2,20,42,0.51,2,38,-0.0788140078891484,1.71713704466635,-0.464400069013356,"negative","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"USGS-06713500",2011,"2011-03-24","2011-03-24","after","2011-05-09",1.397741935,22,2,20,42,0.51,2,45,0.0532013149169512,1.71713704466635,-0.464400069013356,"negative","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"USGS-06713500",2011,"2011-03-24","2011-03-24","after","2011-05-16",2.228064516,14.2,1,20,42,0.51,2,52,0.316161985364191,1.71713704466635,-0.464400069013356,"negative","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"USGS-06713500",2011,"2011-03-24","2011-03-24","after","2011-06-06",2.304408602,11.6,1,20,42,0.51,2,73,0.255933963777096,1.71713704466635,-0.464400069013356,"negative","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"USGS-06713500",2011,"2011-03-24","2011-03-24","after","2011-06-13",1.58688172,20.8,2,20,42,0.51,2,80,0.154066240018718,1.71713704466635,-0.464400069013356,"negative","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"USGS-06713500",2011,"2011-03-24","2011-03-24","after","2011-06-20",0.4003870968,318,4,20,42,0.51,2,87,0.0434365573207028,1.71713704466635,-0.464400069013356,"negative","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
